timestamp,tag_id,voltage
2025-06-30T05:47:07.861215,1,3.52
2025-06-30T05:47:07.939242,2,3.59
2025-06-30T05:47:08.013674,3,3.54
2025-06-30T05:47:08.093819,4,3.6
2025-06-30T05:47:08.166410,5,3.57
2025-06-30T05:47:09.868799,1,3.53
2025-06-30T05:47:10.201297,3,3.58
2025-06-30T05:47:11.898622,2,3.58
2025-06-30T05:47:11.974860,3,3.54
2025-06-30T05:47:12.050279,4,3.58
2025-06-30T05:47:12.125563,5,3.57
2025-06-30T05:47:13.821261,1,3.53
2025-06-30T05:47:13.891924,2,3.57
2025-06-30T05:47:13.977377,3,3.55
2025-06-30T05:47:14.052227,4,3.59
2025-06-30T05:47:14.127094,5,3.58
2025-06-30T05:47:15.817611,1,3.52
2025-06-30T05:47:15.894648,2,3.57
2025-06-30T05:47:15.979347,3,3.54
2025-06-30T05:47:16.128984,5,3.59
2025-06-30T05:47:17.817142,1,3.53
2025-06-30T05:47:17.903649,2,3.57
2025-06-30T05:47:17.971641,3,3.53
2025-06-30T05:47:18.058552,4,3.6
2025-06-30T05:47:18.127685,5,3.57
2025-06-30T05:47:19.828070,1,3.54
2025-06-30T05:47:19.899289,2,3.57
2025-06-30T05:47:19.978917,3,3.55
2025-06-30T05:47:20.053484,4,3.58
2025-06-30T05:47:20.130253,5,3.59
2025-06-30T05:47:21.829692,1,3.54
2025-06-30T05:47:21.904105,2,3.58
2025-06-30T05:47:21.977155,3,3.58
2025-06-30T05:47:22.052768,4,3.59
2025-06-30T05:47:22.137802,5,3.58
2025-06-30T05:47:23.832547,1,3.52
2025-06-30T05:47:23.909508,2,3.56
2025-06-30T05:47:23.978291,3,3.58
2025-06-30T05:47:24.063610,4,3.59
2025-06-30T05:47:24.137732,5,3.59
2025-06-30T05:47:25.828134,1,3.53
2025-06-30T05:47:25.912307,2,3.56
2025-06-30T05:47:25.987037,3,3.58
2025-06-30T05:47:26.059608,4,3.59
2025-06-30T05:47:26.136632,5,3.58
2025-06-30T05:47:27.832163,1,3.53
2025-06-30T05:47:27.905490,2,3.55
2025-06-30T05:47:27.989336,3,3.56
2025-06-30T05:47:28.063683,4,3.58
2025-06-30T05:47:28.137343,5,3.57
2025-06-30T05:47:29.828728,1,3.54
2025-06-30T05:47:29.912734,2,3.56
2025-06-30T05:47:29.988348,3,3.56
2025-06-30T05:47:30.063308,4,3.58
2025-06-30T05:47:30.138412,5,3.56
2025-06-30T05:47:31.831920,1,3.54
2025-06-30T05:47:31.916671,2,3.55
2025-06-30T05:47:31.992305,3,3.56
2025-06-30T05:47:32.066808,4,3.62
2025-06-30T05:47:32.143912,5,3.57
2025-06-30T05:47:33.838592,1,3.51
2025-06-30T05:47:33.913869,2,3.55
2025-06-30T05:47:33.988909,3,3.6
2025-06-30T05:47:34.073077,4,3.58
2025-06-30T05:47:34.146222,5,3.59
2025-06-30T05:47:35.838435,1,3.53
2025-06-30T05:47:35.912155,2,3.57
2025-06-30T05:47:35.997186,3,3.58
2025-06-30T05:47:36.072210,4,3.59
2025-06-30T05:47:36.145220,5,3.57
2025-06-30T05:47:37.841900,1,3.55
2025-06-30T05:47:37.915843,2,3.58
2025-06-30T05:47:38.000589,3,3.59
2025-06-30T05:47:38.074305,4,3.6
2025-06-30T05:47:38.148192,5,3.57
2025-06-30T05:47:39.838720,1,3.55
