timestamp,tag_id,voltage
2025-06-30T05:49:13.858517,1,3.55
2025-06-30T05:49:13.933521,2,3.52
2025-06-30T05:49:14.008067,3,3.58
2025-06-30T05:49:14.093223,4,3.6
2025-06-30T05:49:14.167950,5,3.57
2025-06-30T05:49:15.798389,1,3.53
2025-06-30T05:49:15.885295,2,3.52
2025-06-30T05:49:15.961048,3,3.58
2025-06-30T05:49:16.034926,4,3.58
2025-06-30T05:49:16.107798,5,3.57
2025-06-30T05:49:17.803864,1,3.54
2025-06-30T05:49:17.881635,2,3.54
2025-06-30T05:49:17.954966,3,3.57
2025-06-30T05:49:18.042297,4,3.61
2025-06-30T05:49:18.113149,5,3.57
2025-06-30T05:49:19.809076,1,3.53
2025-06-30T05:49:19.882469,2,3.52
2025-06-30T05:49:19.958434,3,3.58
2025-06-30T05:49:20.033681,4,3.61
2025-06-30T05:49:20.117731,5,3.59
2025-06-30T05:49:21.807915,1,3.54
2025-06-30T05:49:21.885975,2,3.55
2025-06-30T05:49:21.961695,3,3.6
2025-06-30T05:49:22.036952,4,3.59
2025-06-30T05:49:22.121406,5,3.57
2025-06-30T05:49:23.807968,1,3.54
2025-06-30T05:49:23.882945,2,3.55
2025-06-30T05:49:23.967820,3,3.57
2025-06-30T05:49:24.043632,4,3.59
2025-06-30T05:49:24.118849,5,3.58
2025-06-30T05:49:25.815923,1,3.52
2025-06-30T05:49:25.893332,2,3.52
2025-06-30T05:49:25.970541,3,3.56
2025-06-30T05:49:26.044854,4,3.59
2025-06-30T05:49:26.118694,5,3.58
2025-06-30T05:49:27.812016,1,3.54
2025-06-30T05:49:27.897950,2,3.53
2025-06-30T05:49:27.964302,3,3.58
2025-06-30T05:49:28.051273,4,3.61
2025-06-30T05:49:28.120030,5,3.57
2025-06-30T05:49:29.812564,1,3.53
2025-06-30T05:49:29.897591,2,3.56
2025-06-30T05:49:29.974743,3,3.58
2025-06-30T05:49:30.052040,4,3.61
2025-06-30T05:49:30.122586,5,3.57
2025-06-30T05:49:31.814760,1,3.53
2025-06-30T05:49:31.975236,3,3.57
2025-06-30T05:49:32.049292,4,3.61
2025-06-30T05:49:32.126853,5,3.58
2025-06-30T05:49:33.816931,1,3.54
2025-06-30T05:49:33.901482,2,3.58
2025-06-30T05:49:33.975752,3,3.58
2025-06-30T05:49:34.049643,4,3.6
2025-06-30T05:49:34.124641,5,3.59
2025-06-30T05:49:35.820845,1,3.52
2025-06-30T05:49:35.894630,2,3.57
2025-06-30T05:49:35.982279,3,3.57
2025-06-30T05:49:36.050764,4,3.58
2025-06-30T05:49:36.134905,5,3.58
2025-06-30T05:49:37.820391,1,3.53
2025-06-30T05:49:37.906946,2,3.58
2025-06-30T05:49:37.975771,3,3.59
2025-06-30T05:49:38.053951,4,3.58
2025-06-30T05:49:38.128787,5,3.56
2025-06-30T05:49:39.822073,1,3.53
2025-06-30T05:49:39.906735,2,3.57
2025-06-30T05:49:39.984115,3,3.56
2025-06-30T05:49:40.061389,4,3.6
2025-06-30T05:49:40.137978,5,3.56
2025-06-30T05:49:41.835610,1,3.53
2025-06-30T05:49:41.902926,2,3.57
2025-06-30T05:49:41.978084,3,3.58
2025-06-30T05:49:42.065680,4,3.6
2025-06-30T05:49:42.143576,5,3.54
2025-06-30T05:49:43.829233,1,3.54
2025-06-30T05:49:43.906196,2,3.57
2025-06-30T05:49:43.981415,3,3.57
2025-06-30T05:49:44.057232,4,3.59
2025-06-30T05:49:44.141196,5,3.55
2025-06-30T05:49:45.832328,1,3.55
2025-06-30T05:49:45.911621,2,3.57
2025-06-30T05:49:45.989671,3,3.55
2025-06-30T05:49:46.059146,4,3.57
2025-06-30T05:49:46.143823,5,3.56
2025-06-30T05:49:47.839251,1,3.54
2025-06-30T05:49:47.915495,2,3.56
2025-06-30T05:49:47.990122,3,3.57
2025-06-30T05:49:48.064845,4,3.59
2025-06-30T05:49:48.138846,5,3.54
2025-06-30T05:49:49.834154,1,3.53
2025-06-30T05:49:49.911396,2,3.54
2025-06-30T05:49:49.995027,3,3.57
2025-06-30T05:49:50.063192,4,3.61
2025-06-30T05:49:50.146931,5,3.54
2025-06-30T05:49:51.838861,1,3.51
2025-06-30T05:49:51.916299,2,3.56
2025-06-30T05:49:51.990753,3,3.57
2025-06-30T05:49:52.065174,4,3.58
2025-06-30T05:49:52.148993,5,3.56
2025-06-30T05:49:53.846132,1,3.52
2025-06-30T05:49:53.914757,2,3.56
2025-06-30T05:49:53.991543,3,3.58
2025-06-30T05:49:54.077137,4,3.59
2025-06-30T05:49:54.152450,5,3.55
2025-06-30T05:49:55.841160,1,3.52
2025-06-30T05:49:55.916786,2,3.58
2025-06-30T05:49:55.996843,3,3.58
2025-06-30T05:49:56.071777,4,3.59
2025-06-30T05:49:56.146715,5,3.56
2025-06-30T05:49:57.845894,1,3.51
2025-06-30T05:49:57.922998,2,3.55
2025-06-30T05:49:58.002774,3,3.58
2025-06-30T05:49:58.078746,4,3.59
2025-06-30T05:49:58.153053,5,3.58
2025-06-30T05:49:59.848803,1,3.52
2025-06-30T05:49:59.926700,2,3.59
2025-06-30T05:50:00.002054,3,3.57
2025-06-30T05:50:00.079828,4,3.61
2025-06-30T05:50:00.148855,5,3.59
2025-06-30T05:50:01.852431,1,3.5
2025-06-30T05:50:01.930616,2,3.52
2025-06-30T05:50:02.006725,3,3.6
2025-06-30T05:50:02.081027,4,3.59
2025-06-30T05:50:02.156623,5,3.58
2025-06-30T05:50:03.854845,1,3.51
2025-06-30T05:50:03.932416,2,3.52
2025-06-30T05:50:04.158755,5,3.57
2025-06-30T05:50:05.849600,1,3.5
2025-06-30T05:50:05.927194,2,3.54
2025-06-30T05:50:06.001613,3,3.59
2025-06-30T05:50:06.087092,4,3.58
