timestamp,tag_id,voltage
2025-07-01T06:06:57.722082,1,4.12
2025-07-01T06:06:57.797985,2,4.18
2025-07-01T06:06:57.871627,3,4.12
2025-07-01T06:06:57.954672,4,3.5
2025-07-01T06:06:58.028318,5,4.04
2025-07-01T06:06:58.487175,89,3.6
2025-07-01T06:06:59.724832,1,4.09
2025-07-01T06:06:59.798655,2,4.18
2025-07-01T06:06:59.872248,3,4.14
2025-07-01T06:06:59.956192,4,3.53
2025-07-01T06:07:00.029795,5,4.08
2025-07-01T06:07:00.496788,89,3.6
2025-07-01T06:07:01.723173,1,4.11
2025-07-01T06:07:01.796966,2,4.17
2025-07-01T06:07:01.881675,3,4.12
2025-07-01T06:07:01.955700,4,3.51
2025-07-01T06:07:02.029404,5,4.11
2025-07-01T06:07:02.497977,89,3.62
2025-07-01T06:07:03.722308,1,4.11
2025-07-01T06:07:03.805961,2,4.16
2025-07-01T06:07:03.879591,3,4.16
2025-07-01T06:07:03.953670,4,3.51
2025-07-01T06:07:04.038231,5,4.09
2025-07-01T06:07:04.497671,89,3.59
2025-07-01T06:07:05.729612,1,4.11
2025-07-01T06:07:05.803226,2,4.15
2025-07-01T06:07:05.877782,3,4.12
2025-07-01T06:07:05.962497,4,3.51
2025-07-01T06:07:06.036879,5,4.1
2025-07-01T06:07:06.496638,89,3.6
2025-07-01T06:07:07.729761,1,4.11
2025-07-01T06:07:07.804667,2,4.15
2025-07-01T06:07:07.888721,3,4.13
2025-07-01T06:07:07.963496,4,3.52
2025-07-01T06:07:08.036377,5,4.1
2025-07-01T06:07:08.504464,89,3.6
2025-07-01T06:07:09.729798,1,4.1
2025-07-01T06:07:09.804730,2,4.17
2025-07-01T06:07:09.892133,3,4.16
2025-07-01T06:07:09.968620,4,3.51
2025-07-01T06:07:10.042929,5,4.08
2025-07-01T06:07:10.504978,89,3.61
2025-07-01T06:07:11.731853,1,4.12
2025-07-01T06:07:11.806936,2,4.17
2025-07-01T06:07:11.892997,3,4.12
2025-07-01T06:07:11.968557,4,3.51
2025-07-01T06:07:12.042525,5,4.07
2025-07-01T06:07:12.502993,89,3.61
2025-07-01T06:07:13.737093,1,4.1
2025-07-01T06:07:13.738097,2,4.16
2025-07-01T06:07:13.895065,3,4.12
2025-07-01T06:07:13.897071,4,3.52
2025-07-01T06:07:14.041668,5,4.09
2025-07-01T06:07:15.660047,1,4.12
2025-07-01T06:07:15.817929,2,4.16
2025-07-01T06:07:15.822922,3,4.11
2025-07-01T06:07:15.897469,4,3.53
2025-07-01T06:07:16.045243,5,4.09
2025-07-01T06:07:16.431504,89,3.61
2025-07-01T06:07:17.659600,1,4.14
2025-07-01T06:07:17.744842,2,4.16
2025-07-01T06:07:17.819406,3,4.12
2025-07-01T06:07:17.893940,4,3.51
2025-07-01T06:07:17.968203,5,4.08
2025-07-01T06:07:19.667320,1,4.11
2025-07-01T06:07:19.741432,2,4.18
2025-07-01T06:07:19.816337,3,4.12
2025-07-01T06:07:19.899867,4,3.51
2025-07-01T06:07:19.973902,5,4.11
2025-07-01T06:07:20.434010,89,3.57
2025-07-01T06:07:21.672163,1,4.12
2025-07-01T06:07:21.746706,2,4.17
2025-07-01T06:07:21.821106,3,4.13
2025-07-01T06:07:21.894015,4,3.52
2025-07-01T06:07:21.979031,5,4.08
2025-07-01T06:07:22.440917,89,3.61
2025-07-01T06:07:23.665946,1,4.12
2025-07-01T06:07:23.750550,2,4.16
2025-07-01T06:07:23.824410,3,4.14
2025-07-01T06:07:23.899272,4,3.52
2025-07-01T06:07:23.972659,5,4.08
2025-07-01T06:07:25.692301,1,4.11
2025-07-01T06:07:25.764920,2,4.16
2025-07-01T06:07:25.848542,3,4.12
2025-07-01T06:07:25.922422,4,3.51
2025-07-01T06:07:25.997264,5,4.08
2025-07-01T06:07:26.466243,89,3.6
2025-07-01T06:07:27.694136,1,4.12
2025-07-01T06:07:27.767899,2,4.17
2025-07-01T06:07:27.850955,3,4.15
2025-07-01T06:07:27.924428,4,3.5
2025-07-01T06:07:27.999818,5,4.09
2025-07-01T06:07:28.460160,89,3.6
2025-07-01T06:07:29.700375,1,4.11
2025-07-01T06:07:29.775154,2,4.16
2025-07-01T06:07:29.848797,3,4.14
2025-07-01T06:07:29.923209,4,3.53
2025-07-01T06:07:30.008370,5,4.1
2025-07-01T06:07:30.469430,89,3.6
2025-07-01T06:07:31.700113,1,4.12
2025-07-01T06:07:31.773801,2,4.16
2025-07-01T06:07:31.848134,3,4.13
2025-07-01T06:07:31.924446,4,3.51
2025-07-01T06:07:32.008942,5,4.11
2025-07-01T06:07:33.700710,1,4.13
2025-07-01T06:07:33.777163,2,4.16
2025-07-01T06:07:33.850416,3,4.13
2025-07-01T06:07:33.928013,4,3.53
2025-07-01T06:07:34.004934,5,4.04
2025-07-01T06:07:34.474147,89,3.61
2025-07-01T06:07:35.696808,1,4.12
2025-07-01T06:07:35.782018,2,4.18
2025-07-01T06:07:35.856380,3,4.15
2025-07-01T06:07:35.930924,4,3.51
2025-07-01T06:07:36.005976,5,4.05
2025-07-01T06:07:36.476525,89,3.59
2025-07-01T06:07:37.701566,1,4.12
2025-07-01T06:07:37.775963,2,4.11
2025-07-01T06:07:37.861000,3,4.13
2025-07-01T06:07:37.935349,4,3.51
2025-07-01T06:07:38.009913,5,4.07
2025-07-01T06:07:38.478759,89,3.6
2025-07-01T06:07:39.701503,1,4.1
2025-07-01T06:07:39.786567,2,4.13
2025-07-01T06:07:39.861660,3,4.15
2025-07-01T06:07:40.009905,5,4.05
2025-07-01T06:07:40.480130,89,3.59
2025-07-01T06:07:41.712679,1,4.11
2025-07-01T06:07:41.786245,2,4.13
2025-07-01T06:07:41.860156,3,4.12
2025-07-01T06:07:41.934301,4,3.5
2025-07-01T06:07:42.018977,5,4.05
2025-07-01T06:07:42.478861,89,3.59
2025-07-01T06:07:43.706831,1,4.12
2025-07-01T06:07:43.782468,2,4.12
2025-07-01T06:07:43.866610,3,4.14
2025-07-01T06:07:43.943471,4,3.51
2025-07-01T06:07:44.017812,5,4.06
2025-07-01T06:07:44.478779,89,3.59
2025-07-01T06:07:45.707467,1,4.12
2025-07-01T06:07:45.791818,2,4.12
2025-07-01T06:07:45.865987,3,4.13
2025-07-01T06:07:45.939036,4,3.52
2025-07-01T06:07:46.023996,5,4.04
2025-07-01T06:07:46.484761,89,3.61
2025-07-01T06:07:47.716028,1,4.05
2025-07-01T06:07:47.790826,2,4.11
2025-07-01T06:07:47.865120,3,4.13
2025-07-01T06:07:47.950271,4,3.49
2025-07-01T06:07:48.018907,5,4.05
2025-07-01T06:07:48.487334,89,3.57
2025-07-01T06:07:49.717100,1,4.08
2025-07-01T06:07:49.790686,2,4.12
2025-07-01T06:07:49.865317,3,4.14
2025-07-01T06:07:49.950636,4,3.5
2025-07-01T06:07:50.025404,5,4.06
2025-07-01T06:07:50.486147,89,3.6
2025-07-01T06:07:51.795259,2,4.12
