timestamp,tag_id,voltage
2025-06-29T20:04:19.618382,1,3.82
2025-06-29T20:04:19.692458,4,3.92
2025-06-29T20:04:19.776917,5,3.93
2025-06-29T20:04:21.465684,1,3.8
2025-06-29T20:04:21.547314,2,3.88
2025-06-29T20:04:21.619543,3,3.88
2025-06-29T20:04:21.700723,4,3.91
2025-06-29T20:04:21.783729,5,3.92
2025-06-29T20:04:23.466031,1,3.81
2025-06-29T20:04:23.551599,2,3.9
2025-06-29T20:04:23.625677,3,3.91
2025-06-29T20:04:23.700752,4,3.91
2025-06-29T20:04:23.775377,5,3.92
2025-06-29T20:04:25.476218,1,3.79
2025-06-29T20:04:25.550774,2,3.89
2025-06-29T20:04:25.625352,3,3.87
2025-06-29T20:04:25.699911,4,3.9
2025-06-29T20:04:25.774488,5,3.93
2025-06-29T20:04:27.475381,1,3.81
2025-06-29T20:04:27.549360,2,3.9
2025-06-29T20:04:27.622423,3,3.9
2025-06-29T20:04:27.707228,4,3.91
2025-06-29T20:04:27.780685,5,3.9
2025-06-29T20:04:29.477307,1,3.82
2025-06-29T20:04:29.552008,2,3.86
2025-06-29T20:04:29.627085,3,3.89
2025-06-29T20:04:29.701338,4,3.91
2025-06-29T20:04:29.785175,5,3.91
2025-06-29T20:04:31.472186,1,3.81
2025-06-29T20:04:31.556614,2,3.88
2025-06-29T20:04:31.631286,3,3.92
2025-06-29T20:04:31.706137,4,3.94
2025-06-29T20:04:31.779838,5,3.93
2025-06-29T20:04:33.475779,1,3.82
2025-06-29T20:04:33.561106,2,3.88
2025-06-29T20:04:33.637146,3,3.88
2025-06-29T20:04:33.711417,4,3.94
2025-06-29T20:04:33.786189,5,3.9
2025-06-29T20:04:35.478740,1,3.82
2025-06-29T20:04:35.555418,2,3.87
2025-06-29T20:04:35.639469,3,3.85
2025-06-29T20:04:35.715838,4,3.93
2025-06-29T20:04:35.789918,5,3.92
2025-06-29T20:04:37.483612,1,3.79
2025-06-29T20:04:37.561542,2,3.88
2025-06-29T20:04:37.636229,3,3.88
2025-06-29T20:04:37.637310,4,3.92
2025-06-29T20:04:37.794296,5,3.92
2025-06-29T20:04:39.405869,1,3.82
2025-06-29T20:04:39.480919,2,3.89
2025-06-29T20:04:39.558954,3,3.87
2025-06-29T20:04:39.635719,4,3.92
2025-06-29T20:04:39.794056,5,3.9
2025-06-29T20:04:41.404435,1,3.79
2025-06-29T20:04:41.489174,2,3.88
2025-06-29T20:04:41.567887,3,3.87
2025-06-29T20:04:41.636858,4,3.91
2025-06-29T20:04:41.712735,5,3.9
2025-06-29T20:04:43.410827,1,3.8
2025-06-29T20:04:43.488812,2,3.85
2025-06-29T20:04:43.567281,3,3.91
2025-06-29T20:04:43.641339,4,3.91
2025-06-29T20:04:43.717267,5,3.91
2025-06-29T20:04:45.413172,1,3.8
2025-06-29T20:04:45.489457,2,3.82
2025-06-29T20:04:45.566056,3,3.85
2025-06-29T20:04:45.644486,4,3.93
2025-06-29T20:04:45.719792,5,3.92
2025-06-29T20:04:47.417769,1,3.81
2025-06-29T20:04:47.495124,2,3.82
2025-06-29T20:04:47.571360,3,3.87
2025-06-29T20:04:47.645612,4,3.91
2025-06-29T20:04:47.719792,5,3.91
2025-06-29T20:04:49.421443,1,3.79
2025-06-29T20:04:49.571093,3,3.86
2025-06-29T20:04:49.649846,4,3.91
2025-06-29T20:04:49.727545,5,3.88
2025-06-29T20:04:51.422131,1,3.82
2025-06-29T20:04:51.496317,2,3.84
2025-06-29T20:04:51.572912,3,3.84
2025-06-29T20:04:51.647388,4,3.92
2025-06-29T20:04:51.725314,5,3.9
2025-06-29T20:04:53.425317,1,3.8
