timestamp,tag_id,voltage
2025-06-29T16:17:35.701177,1,3.93
2025-06-29T16:17:35.785816,2,4.06
2025-06-29T16:17:35.859724,3,4.04
2025-06-29T16:17:36.015407,5,4.02
2025-06-29T16:17:37.708346,1,3.93
2025-06-29T16:17:37.782462,2,4.06
2025-06-29T16:17:37.856793,3,4.01
2025-06-29T16:17:38.015693,5,4.01
2025-06-29T16:17:39.707627,1,3.93
2025-06-29T16:17:39.781648,2,4.06
2025-06-29T16:17:39.865119,3,4.02
2025-06-29T16:17:41.711394,1,3.93
2025-06-29T16:17:41.785123,2,4.06
2025-06-29T16:17:41.868615,3,4.02
2025-06-29T16:17:41.942980,4,4.03
2025-06-29T16:17:42.018295,5,4.0
2025-06-29T16:17:43.713966,1,3.93
2025-06-29T16:17:43.788761,2,4.06
2025-06-29T16:17:43.863366,3,4.0
2025-06-29T16:17:43.938275,4,4.03
2025-06-29T16:17:44.023213,5,4.02
2025-06-29T16:17:45.719662,1,3.93
2025-06-29T16:17:45.795619,2,4.06
2025-06-29T16:17:45.869315,3,4.02
2025-06-29T16:17:45.943583,4,4.03
2025-06-29T16:17:46.016564,5,4.02
2025-06-29T16:17:47.715266,1,3.93
2025-06-29T16:17:47.790377,2,4.06
2025-06-29T16:17:47.864516,3,4.01
2025-06-29T16:17:47.948321,4,4.04
2025-06-29T16:17:48.022236,5,4.03
2025-06-29T16:17:49.717763,1,3.93
2025-06-29T16:17:49.793017,2,4.06
2025-06-29T16:17:49.868506,3,4.02
2025-06-29T16:17:49.952762,4,4.05
2025-06-29T16:17:50.026077,5,4.03
2025-06-29T16:17:51.722188,1,3.93
2025-06-29T16:17:51.795772,2,4.06
2025-06-29T16:17:51.869827,3,4.02
2025-06-29T16:17:51.955258,4,4.04
2025-06-29T16:17:52.029767,5,4.05
2025-06-29T16:17:53.719783,1,3.93
2025-06-29T16:17:53.794527,2,4.06
2025-06-29T16:17:53.880125,3,4.02
2025-06-29T16:17:53.954693,4,4.04
2025-06-29T16:17:54.029246,5,4.02
2025-06-29T16:17:55.722838,1,3.93
2025-06-29T16:17:55.796985,2,4.06
2025-06-29T16:17:55.880375,3,4.02
2025-06-29T16:17:56.036499,5,4.01
2025-06-29T16:17:57.723190,1,3.93
2025-06-29T16:17:57.806132,2,4.06
2025-06-29T16:17:57.879031,3,4.01
2025-06-29T16:17:58.035057,5,4.03
2025-06-29T16:17:59.722511,1,3.93
2025-06-29T16:17:59.806091,2,4.06
2025-06-29T16:17:59.878829,3,4.03
2025-06-29T16:17:59.961789,4,4.06
2025-06-29T16:18:00.035355,5,4.02
2025-06-29T16:18:01.733894,1,3.93
2025-06-29T16:18:01.811679,2,4.06
2025-06-29T16:18:01.879400,3,4.01
2025-06-29T16:18:01.957958,4,4.04
2025-06-29T16:18:02.033025,5,4.02
2025-06-29T16:18:03.804728,2,4.06
2025-06-29T16:18:03.890202,3,4.01
2025-06-29T16:18:03.965738,4,4.03
2025-06-29T16:18:04.038900,5,4.03
2025-06-29T16:18:05.732301,1,3.91
2025-06-29T16:18:05.810227,2,4.06
2025-06-29T16:18:05.889338,3,4.01
2025-06-29T16:18:05.966073,4,4.04
2025-06-29T16:18:06.039877,5,4.02
2025-06-29T16:18:07.738301,1,3.95
2025-06-29T16:18:07.814128,2,4.06
2025-06-29T16:18:07.891425,3,4.02
2025-06-29T16:18:07.967845,4,4.06
2025-06-29T16:18:08.047440,5,4.05
2025-06-29T16:18:09.662655,1,3.92
2025-06-29T16:18:09.809077,2,4.06
2025-06-29T16:18:09.811081,3,4.01
2025-06-29T16:18:09.894700,4,4.05
2025-06-29T16:18:10.041879,5,4.02
2025-06-29T16:18:11.665229,1,3.93
2025-06-29T16:18:11.740832,2,4.01
