timestamp,tag_id,voltage
2025-07-01T05:42:27.727399,1,4.13
2025-07-01T05:42:27.802066,2,4.2
2025-07-01T05:42:27.875760,3,4.18
2025-07-01T05:42:27.951524,4,3.5
2025-07-01T05:42:28.028771,5,4.11
2025-07-01T05:42:28.487992,89,3.6
2025-07-01T05:42:29.723359,1,4.13
2025-07-01T05:42:29.797936,2,4.2
2025-07-01T05:42:29.882875,3,4.17
2025-07-01T05:42:29.958426,4,3.52
2025-07-01T05:42:30.032247,5,4.11
2025-07-01T05:42:30.492113,89,3.61
2025-07-01T05:42:31.723208,1,4.15
2025-07-01T05:42:31.808213,2,4.2
2025-07-01T05:42:31.882599,3,4.16
2025-07-01T05:42:31.957105,4,3.53
2025-07-01T05:42:32.031636,5,4.14
2025-07-01T05:42:32.500746,89,3.59
2025-07-01T05:42:33.727579,1,4.15
2025-07-01T05:42:33.801545,2,4.19
2025-07-01T05:42:33.886629,3,4.17
2025-07-01T05:42:33.960319,4,3.53
2025-07-01T05:42:34.033969,5,4.1
2025-07-01T05:42:34.503696,89,3.6
2025-07-01T05:42:35.734533,1,4.13
2025-07-01T05:42:35.879969,3,4.16
2025-07-01T05:42:35.963500,4,3.5
2025-07-01T05:42:36.037557,5,4.14
2025-07-01T05:42:36.503466,89,3.61
2025-07-01T05:42:37.737976,1,4.14
2025-07-01T05:42:37.811914,2,4.19
2025-07-01T05:42:37.885433,3,4.17
2025-07-01T05:42:37.960481,4,3.51
2025-07-01T05:42:38.045733,5,4.15
2025-07-01T05:42:39.733049,1,4.15
2025-07-01T05:42:39.806737,2,4.22
2025-07-01T05:42:49.821032,2,4.21
2025-07-01T05:42:49.897238,3,4.18
2025-07-01T05:42:49.971758,4,3.5
2025-07-01T05:42:50.055717,5,4.15
2025-07-01T05:42:50.511364,89,3.59
2025-07-01T05:42:51.746339,1,4.13
2025-07-01T05:42:51.821303,2,4.18
2025-07-01T05:42:51.895923,3,4.18
2025-07-01T05:42:51.981525,4,3.53
2025-07-01T05:42:52.055889,5,4.12
2025-07-01T05:42:52.513382,89,3.59
2025-07-01T05:42:53.747795,1,4.15
2025-07-01T05:42:53.822120,2,4.19
2025-07-01T05:42:53.906739,3,4.15
2025-07-01T05:42:53.981557,4,3.52
2025-07-01T05:42:54.056501,5,4.13
2025-07-01T05:42:54.513163,89,3.58
2025-07-01T05:42:55.747591,1,4.14
2025-07-01T05:42:55.833303,2,4.2
2025-07-01T05:42:55.907494,3,4.16
2025-07-01T05:42:55.982411,4,3.51
2025-07-01T05:42:56.059559,5,4.14
2025-07-01T05:42:56.518257,89,3.57
2025-07-01T05:42:57.750955,1,4.17
2025-07-01T05:42:57.825058,2,4.19
2025-07-01T05:42:57.908980,3,4.13
2025-07-01T05:42:57.982358,4,3.51
2025-07-01T05:42:58.055856,5,4.14
2025-07-01T05:42:58.522832,89,3.56
2025-07-01T05:42:59.754773,1,4.15
2025-07-01T05:42:59.830536,2,4.22
2025-07-01T05:42:59.904959,3,4.14
2025-07-01T05:42:59.980959,4,3.52
2025-07-01T05:43:00.066406,5,4.12
2025-07-01T05:43:00.523996,89,3.57
2025-07-01T05:43:01.755087,1,4.14
2025-07-01T05:43:01.829367,2,4.21
2025-07-01T05:43:01.913175,3,4.18
2025-07-01T05:43:01.987895,4,3.53
2025-07-01T05:43:02.062683,5,4.13
2025-07-01T05:43:02.530505,89,3.56
2025-07-01T05:43:03.754893,1,4.14
2025-07-01T05:43:03.839030,2,4.24
2025-07-01T05:43:03.912162,3,4.16
2025-07-01T05:43:03.985915,4,3.53
2025-07-01T05:43:04.070483,5,4.13
2025-07-01T05:43:04.525298,89,3.57
2025-07-01T05:43:05.758571,1,4.14
2025-07-01T05:43:05.833445,2,4.22
2025-07-01T05:43:05.908621,3,4.19
2025-07-01T05:43:05.992446,4,3.53
2025-07-01T05:43:06.066049,5,4.14
2025-07-01T05:43:06.532686,89,3.56
2025-07-01T05:43:07.841252,2,4.22
2025-07-01T05:43:07.916182,3,4.16
2025-07-01T05:43:07.990736,4,3.52
2025-07-01T05:43:08.064551,5,4.14
2025-07-01T05:43:09.760819,1,4.12
2025-07-01T05:43:09.762848,2,4.2
2025-07-01T05:43:09.918892,3,4.15
2025-07-01T05:43:10.076693,5,4.14
2025-07-01T05:43:10.536373,89,3.58
2025-07-01T05:43:11.683437,1,4.14
2025-07-01T05:43:11.768628,2,4.2
2025-07-01T05:43:11.915607,3,4.17
2025-07-01T05:43:11.916975,4,3.51
2025-07-01T05:43:12.075627,5,4.12
2025-07-01T05:43:12.460012,89,3.61
2025-07-01T05:43:13.694288,1,4.14
2025-07-01T05:43:13.767405,2,4.21
2025-07-01T05:43:13.840235,3,4.17
2025-07-01T05:43:13.995755,4,3.52
2025-07-01T05:43:13.996815,5,4.14
2025-07-01T05:43:14.464239,89,3.61
2025-07-01T05:43:15.688793,1,4.13
2025-07-01T05:43:15.772864,2,4.2
2025-07-01T05:43:15.846123,3,4.17
2025-07-01T05:43:15.919663,4,3.52
2025-07-01T05:43:16.004153,5,4.12
