timestamp,tag_id,voltage
2025-06-30T05:01:55.919762,2,3.59
2025-06-30T05:01:56.077345,4,3.63
2025-06-30T05:01:56.150695,5,3.55
2025-06-30T05:01:57.846158,1,3.57
2025-06-30T05:01:57.923808,2,3.6
2025-06-30T05:01:58.007706,3,3.62
2025-06-30T05:01:58.081025,4,3.63
2025-06-30T05:01:58.153971,5,3.6
2025-06-30T05:01:59.851260,1,3.53
2025-06-30T05:01:59.930383,2,3.6
2025-06-30T05:02:00.010450,3,3.59
2025-06-30T05:02:00.079740,4,3.64
2025-06-30T05:02:00.163961,5,3.58
2025-06-30T05:02:01.849625,1,3.56
2025-06-30T05:02:01.933685,2,3.59
2025-06-30T05:02:02.008253,3,3.61
2025-06-30T05:02:02.081491,4,3.61
2025-06-30T05:02:02.164841,5,3.58
2025-06-30T05:02:03.857655,1,3.54
2025-06-30T05:02:03.935412,2,3.59
2025-06-30T05:02:04.014457,3,3.6
2025-06-30T05:02:04.083479,4,3.59
2025-06-30T05:02:04.162414,5,3.59
2025-06-30T05:02:05.857635,1,3.54
2025-06-30T05:02:05.932276,2,3.57
2025-06-30T05:02:06.010070,3,3.6
2025-06-30T05:02:06.087833,4,3.58
2025-06-30T05:02:06.164524,5,3.6
2025-06-30T05:02:07.855379,1,3.55
2025-06-30T05:02:07.934510,2,3.58
2025-06-30T05:02:08.012550,3,3.6
2025-06-30T05:02:08.086713,4,3.59
2025-06-30T05:02:08.172209,5,3.58
2025-06-30T05:02:09.857480,1,3.56
2025-06-30T05:02:09.936079,2,3.57
2025-06-30T05:02:10.013891,3,3.58
2025-06-30T05:02:10.092880,4,3.61
2025-06-30T05:02:10.167668,5,3.6
2025-06-30T05:02:11.867762,1,3.52
2025-06-30T05:02:11.936104,2,3.6
2025-06-30T05:02:12.015143,3,3.59
2025-06-30T05:02:12.092457,4,3.59
2025-06-30T05:02:12.167820,5,3.6
2025-06-30T05:02:13.868856,1,3.53
2025-06-30T05:02:13.944268,2,3.6
2025-06-30T05:02:14.024505,3,3.58
2025-06-30T05:02:14.091998,4,3.61
2025-06-30T05:02:14.175425,5,3.6
2025-06-30T05:02:15.865221,1,3.54
2025-06-30T05:02:15.940294,2,3.59
2025-06-30T05:02:16.018415,3,3.58
2025-06-30T05:02:16.094448,4,3.6
2025-06-30T05:02:16.172922,5,3.59
2025-06-30T05:02:17.867886,1,3.55
2025-06-30T05:02:17.941618,2,3.59
2025-06-30T05:02:18.028450,3,3.57
2025-06-30T05:02:18.095804,4,3.6
2025-06-30T05:02:18.179767,5,3.59
2025-06-30T05:02:19.870110,1,3.54
2025-06-30T05:02:19.944064,2,3.6
2025-06-30T05:02:20.025266,3,3.59
2025-06-30T05:02:20.102770,4,3.6
2025-06-30T05:02:20.178426,5,3.6
2025-06-30T05:02:21.876983,1,3.53
2025-06-30T05:02:21.951119,2,3.59
2025-06-30T05:02:22.030335,3,3.6
2025-06-30T05:02:22.106180,4,3.59
2025-06-30T05:02:22.186198,5,3.58
2025-06-30T05:02:23.952218,2,3.59
2025-06-30T05:02:24.029635,3,3.6
2025-06-30T05:02:24.105523,4,3.61
2025-06-30T05:02:24.185364,5,3.6
2025-06-30T05:02:25.879454,1,3.54
2025-06-30T05:02:25.959188,2,3.58
2025-06-30T05:02:26.028645,3,3.57
2025-06-30T05:02:26.186771,5,3.59
2025-06-30T05:02:27.875065,1,3.55
2025-06-30T05:02:27.954075,2,3.59
2025-06-30T05:02:28.030303,3,3.61
2025-06-30T05:02:28.105783,4,3.6
2025-06-30T05:02:28.190326,5,3.61
2025-06-30T05:02:29.878358,1,3.56
2025-06-30T05:02:29.956067,2,3.59
2025-06-30T05:02:30.033392,3,3.59
2025-06-30T05:02:30.109087,4,3.59
2025-06-30T05:02:30.183779,5,3.59
2025-06-30T05:02:31.883334,1,3.54
2025-06-30T05:02:31.963089,2,3.59
2025-06-30T05:02:32.031533,3,3.59
2025-06-30T05:02:32.116439,4,3.61
2025-06-30T05:02:32.192808,5,3.63
2025-06-30T05:02:33.881098,1,3.56
2025-06-30T05:02:33.959030,2,3.59
2025-06-30T05:02:34.036620,3,3.59
2025-06-30T05:02:34.194568,5,3.6
2025-06-30T05:02:35.888154,1,3.55
2025-06-30T05:02:35.968151,2,3.6
2025-06-30T05:02:36.035935,3,3.57
2025-06-30T05:02:36.121144,4,3.59
2025-06-30T05:02:36.196596,5,3.58
2025-06-30T05:02:37.886384,1,3.54
2025-06-30T05:02:37.964424,2,3.58
2025-06-30T05:02:38.042413,3,3.6
2025-06-30T05:02:38.119019,4,3.58
2025-06-30T05:02:38.194054,5,3.58
