timestamp,tag_id,voltage
2025-07-01T06:04:38.488542,89,3.6
2025-07-01T06:04:39.719767,1,4.12
2025-07-01T06:04:39.794315,2,4.13
2025-07-01T06:04:39.868975,3,4.13
2025-07-01T06:04:39.943531,4,3.53
2025-07-01T06:04:40.018162,5,4.09
2025-07-01T06:04:40.479553,89,3.62
2025-07-01T06:04:41.796794,2,4.12
2025-07-01T06:04:41.870458,3,4.14
2025-07-01T06:04:41.944623,4,3.51
2025-07-01T06:04:42.018623,5,4.1
2025-07-01T06:04:43.712567,1,4.12
2025-07-01T06:04:43.796501,2,4.13
2025-07-01T06:04:43.870763,3,4.12
2025-07-01T06:04:43.944118,4,3.51
2025-07-01T06:04:44.029270,5,4.11
2025-07-01T06:04:44.486740,89,3.59
2025-07-01T06:04:45.722088,1,4.11
2025-07-01T06:04:45.795518,2,4.13
2025-07-01T06:04:45.869608,3,4.11
2025-07-01T06:04:45.953650,4,3.51
2025-07-01T06:04:46.028752,5,4.11
2025-07-01T06:04:46.489628,89,3.63
2025-07-01T06:04:47.723265,1,4.11
2025-07-01T06:04:47.797703,2,4.12
2025-07-01T06:04:47.871902,3,4.13
2025-07-01T06:04:47.956569,4,3.49
2025-07-01T06:04:48.033775,5,4.1
2025-07-01T06:04:49.728147,1,4.11
2025-07-01T06:04:49.803355,2,4.11
2025-07-01T06:04:49.877698,3,4.13
2025-07-01T06:04:49.951419,4,3.5
2025-07-01T06:04:50.034783,5,4.11
2025-07-01T06:04:50.493228,89,3.61
2025-07-01T06:04:51.728433,1,4.14
2025-07-01T06:04:51.802439,2,4.13
2025-07-01T06:04:51.876074,3,4.13
2025-07-01T06:04:51.960554,4,3.48
2025-07-01T06:04:52.035468,5,4.09
2025-07-01T06:04:52.492390,89,3.59
2025-07-01T06:04:53.723973,1,4.11
2025-07-01T06:04:53.809794,2,4.15
2025-07-01T06:04:53.877121,3,4.12
2025-07-01T06:04:53.964572,4,3.5
2025-07-01T06:04:54.031919,5,4.09
2025-07-01T06:04:54.501768,89,3.61
2025-07-01T06:04:55.730626,1,4.11
2025-07-01T06:04:55.804320,2,4.15
2025-07-01T06:04:55.878231,3,4.14
2025-07-01T06:04:55.962988,4,3.5
2025-07-01T06:04:56.037316,5,4.1
2025-07-01T06:04:56.497893,89,3.59
2025-07-01T06:04:57.727362,1,4.13
2025-07-01T06:04:57.811698,2,4.16
2025-07-01T06:04:57.885074,3,4.15
2025-07-01T06:04:57.959337,4,3.51
2025-07-01T06:04:58.033906,5,4.1
2025-07-01T06:04:58.502066,89,3.64
2025-07-01T06:04:59.735757,1,4.11
2025-07-01T06:04:59.809416,2,4.18
2025-07-01T06:04:59.883596,3,4.15
2025-07-01T06:04:59.967233,4,3.49
2025-07-01T06:05:00.499221,89,3.59
2025-07-01T06:05:01.814853,2,4.17
2025-07-01T06:05:01.892760,3,4.11
2025-07-01T06:05:01.967374,4,3.52
2025-07-01T06:05:02.042342,5,4.11
2025-07-01T06:05:02.501923,89,3.6
2025-07-01T06:05:03.740305,1,4.11
2025-07-01T06:05:03.814836,2,4.17
2025-07-01T06:05:03.887834,3,4.14
2025-07-01T06:05:03.972644,4,3.51
2025-07-01T06:05:04.047302,5,4.07
2025-07-01T06:05:04.508408,89,3.61
2025-07-01T06:05:05.734429,1,4.13
2025-07-01T06:05:05.734429,2,4.18
2025-07-01T06:05:05.892059,3,4.11
2025-07-01T06:05:05.965586,4,3.49
2025-07-01T06:05:06.050358,5,4.1
2025-07-01T06:05:06.509239,89,3.58
2025-07-01T06:05:07.666325,1,4.11
2025-07-01T06:05:07.739214,2,4.16
2025-07-01T06:05:07.813752,3,4.14
2025-07-01T06:05:07.898214,4,3.49
2025-07-01T06:05:08.044694,5,4.09
2025-07-01T06:05:08.432170,89,3.57
2025-07-01T06:05:09.661319,1,4.13
2025-07-01T06:05:09.744874,2,4.17
2025-07-01T06:05:09.819525,3,4.11
2025-07-01T06:05:09.892813,4,3.49
2025-07-01T06:05:09.977725,5,4.11
2025-07-01T06:05:10.438304,89,3.56
2025-07-01T06:05:11.670903,1,4.12
2025-07-01T06:05:11.744239,2,4.17
2025-07-01T06:05:11.817154,3,4.15
2025-07-01T06:05:11.901866,4,3.49
2025-07-01T06:05:11.975543,5,4.1
2025-07-01T06:05:12.437186,89,3.56
2025-07-01T06:05:13.665613,1,4.13
2025-07-01T06:05:13.749176,2,4.17
2025-07-01T06:05:13.823198,3,4.12
2025-07-01T06:05:13.897446,4,3.51
2025-07-01T06:05:13.981692,5,4.11
2025-07-01T06:05:14.439481,89,3.56
2025-07-01T06:05:15.672437,1,4.12
2025-07-01T06:05:15.746439,2,4.16
2025-07-01T06:05:15.829846,3,4.09
2025-07-01T06:05:15.903403,4,3.48
2025-07-01T06:05:15.977270,5,4.11
2025-07-01T06:05:16.436239,89,3.58
2025-07-01T06:05:17.673863,1,4.11
2025-07-01T06:05:17.747018,2,4.15
2025-07-01T06:05:17.832056,3,4.1
2025-07-01T06:05:17.904965,4,3.5
2025-07-01T06:05:17.977490,5,4.1
2025-07-01T06:05:18.444948,89,3.57
2025-07-01T06:05:19.700976,1,4.1
2025-07-01T06:05:19.775181,2,4.17
2025-07-01T06:05:19.858856,3,4.1
2025-07-01T06:05:19.931835,4,3.48
2025-07-01T06:05:20.016058,5,4.1
2025-07-01T06:05:20.471651,89,3.56
2025-07-01T06:05:21.705891,1,4.12
2025-07-01T06:05:21.779246,2,4.14
2025-07-01T06:05:21.863759,3,4.1
2025-07-01T06:05:21.938308,4,3.51
2025-07-01T06:05:22.013077,5,4.1
2025-07-01T06:05:22.473148,89,3.59
2025-07-01T06:05:23.708833,1,4.12
2025-07-01T06:05:23.782345,2,4.15
2025-07-01T06:05:23.856732,3,4.11
2025-07-01T06:05:23.940327,4,3.49
2025-07-01T06:05:24.014465,5,4.07
2025-07-01T06:05:24.481261,89,3.57
2025-07-01T06:05:25.711607,1,4.11
2025-07-01T06:05:25.784758,2,4.16
2025-07-01T06:05:25.858447,3,4.1
2025-07-01T06:05:25.942877,4,3.51
2025-07-01T06:05:26.475786,89,3.59
2025-07-01T06:05:27.712517,1,4.1
2025-07-01T06:05:27.785959,2,4.16
2025-07-01T06:05:27.860538,3,4.11
2025-07-01T06:05:27.945642,4,3.49
2025-07-01T06:05:28.019815,5,4.12
2025-07-01T06:05:28.480617,89,3.56
2025-07-01T06:05:29.714042,1,4.14
